CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Recommended_Action
CUST_15417,85,28.0,508.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15419,25,8.0,135.86,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15421,59,53.0,950.36,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15422,323,6.0,97.7,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15423,38,2.0,43.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15424,254,17.0,383.34,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15426,19,219.5,1404.07,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15427,33,219.5,1430.54,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15428,15,6.0,93.78,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15429,27,82.0,397.35,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15432,23,10.0,171.19,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15433,214,41.0,533.3,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15434,8,55.0,1041.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15435,22,29.0,149.29,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15436,12,219.5,1067.75,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15437,262,45.0,200.16,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15438,131,25.0,156.57999999999998,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15440,55,62.0,383.68,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15442,249,2.0,594.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15443,2,219.5,3213.59,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15444,9,214.0,1411.21,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15445,264,5.0,113.5,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15447,328,9.0,155.17,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15448,313,28.0,494.64,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15449,26,60.0,974.52,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15450,30,30.0,429.84,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15452,30,56.0,528.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15453,2,219.5,1371.77,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15454,328,25.0,179.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15456,283,58.0,434.59000000000003,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15457,262,58.0,237.07,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15458,25,7.0,161.64,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15460,328,56.0,214.26,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15462,94,11.0,234.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15463,29,7.0,126.14,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15464,328,155.0,1044.65,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15465,20,97.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15466,85,57.0,334.53,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15467,9,52.0,524.88,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15468,51,24.0,467.51,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15469,50,24.0,538.55,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15471,2,73.0,454.48,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15472,113,76.0,371.56,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15473,14,11.0,1771.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15475,77,29.0,454.10999999999996,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15478,40,44.0,1399.92,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15480,116,45.0,905.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15482,16,97.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15483,161,84.0,225.26,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15484,1,187.0,3590.41,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15485,30,85.0,2564.5,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15488,93,2.0,91.32000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15489,23,50.0,1134.28,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15491,95,154.0,3100.09,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15492,28,35.0,659.4599999999999,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15493,33,219.5,1953.41,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15494,21,122.0,1280.58,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15497,18,15.0,1262.2,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15498,3,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15500,8,68.0,1131.56,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15502,16,213.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15503,328,66.0,141.04,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15504,81,13.0,52.83,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15505,53,97.0,3610.96,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15506,23,161.0,972.08,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15507,172,45.0,475.86,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15508,189,92.0,1000.27,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15510,328,1.0,250.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15511,12,158.0,900.53,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15512,156,7.0,121.0,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15513,33,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15514,12,166.0,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15516,45,15.0,62.43,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15517,233,27.0,267.03,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15518,64,210.0,1921.55,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15520,2,18.0,343.5,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15521,40,185.0,3000.2,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15522,33,56.0,397.99,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15523,84,10.0,412.01000000000005,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15524,25,1.0,440.0,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15525,2,156.0,734.37,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15526,33,4.0,148.44,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15527,19,162.0,2428.53,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15528,254,26.0,229.33,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15529,23,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15530,22,107.0,1497.31,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15531,8,219.0,1972.39,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15532,25,219.5,1564.73,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15533,19,83.0,807.57,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15535,173,72.0,502.9,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15537,163,24.0,110.92,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15539,7,41.0,538.46,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15540,11,15.0,213.3,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15541,114,29.0,85.13000000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15543,288,28.0,127.86,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15544,9,219.5,3546.71,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15545,54,80.0,288.96999999999997,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15547,7,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15549,77,114.0,1681.46,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15550,4,61.0,575.63,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15551,37,29.0,436.06,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15552,217,17.0,90.12,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15553,60,55.0,428.93,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15554,278,14.0,217.2,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15555,12,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15556,24,31.0,279.77,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15557,29,19.0,468.91,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15561,12,27.0,800.59,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15562,328,1.0,134.55,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15563,22,113.0,1400.44,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15565,50,8.0,173.16,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15567,19,7.0,186.01,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15568,3,53.0,758.29,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15569,104,31.0,1375.71,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15570,7,219.5,3691.7699999999995,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15571,12,57.0,650.4300000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15572,5,212.0,2533.42,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15573,32,97.0,591.1899999999999,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15574,178,152.0,675.64,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15576,38,43.0,921.37,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15577,151,39.0,258.88,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15578,162,13.0,127.1,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15579,69,48.0,327.6,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15581,121,146.0,3675.77,1,Best / VIP Customers,"Reward loyalty, offer early access & premium perks."
CUST_15582,25,44.0,682.9100000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15584,24,122.0,720.86,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15585,177,31.0,455.3,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15587,50,9.0,913.6800000000001,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15589,256,29.0,478.53000000000003,2,At-Risk / Lost Customers,Reactivation campaigns with discounts or reminders.
CUST_15592,47,24.0,388.58,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15593,71,5.0,199.8,0,Potential / Regular Customers,Send personalized offers to increase frequency.
CUST_15594,16,103.0,1771.78,3,Loyal Customers,"Upsell and cross-sell, build community programs."
CUST_15596,101,77.0,1406.59,3,Loyal Customers,"Upsell and cross-sell, build community programs."
